atom_id,q2,q4,q6,q8,q10
1295,0.011698483576481664,0.1262854176661964,0.1862648839455077,0.09550519422008903,0.059665437726658326
4456,0.020820683988688974,0.11218452296250166,0.1899542516041527,0.06478474803366925,0.04919263604538767
1160,0.012924522742593458,0.05811549059411956,0.07884110629109332,0.034609133974999554,0.02877052011128625
3201,0.02994923438911457,0.1339769803025511,0.22063256749305124,0.10244166237304392,0.07906053635271047
1213,0.01370359990753563,0.07176557073461687,0.09462868480942803,0.06056681372807307,0.04441971270270153
1211,0.008615400672692224,0.08453402221683325,0.08527070383309926,0.052703587778340964,0.03995994170968597
1210,0.029770982091625445,0.09247114853288249,0.11309660656231613,0.0626545045506125,0.046583596327253486
1212,0.02480647113229037,0.08082628420345019,0.07983142460629078,0.0655248671592843,0.046316528534599284
3154,0.030816969564827833,0.08137404051224079,0.08685852067725269,0.05855557905524296,0.039586012432293774
3156,0.022934932649088864,0.08332988971567136,0.08007590367394722,0.06783649743424348,0.039641155554480584
3155,0.02418397852390798,0.09613900920076135,0.10293153505866207,0.06481175067710374,0.04125581417374962
3157,0.016700481245002403,0.11682223025349912,0.12488067371762733,0.08234794147879024,0.0469772691974503
3158,0.02359712754475352,0.11313354367625342,0.1088473927854155,0.07380677383872268,0.04791403989309731
3159,0.028495360772970203,0.13619881645091575,0.18546278828582044,0.0860492328490404,0.06169445575132311
3160,0.03445259318869097,0.1371535418245556,0.17514962336642967,0.07452366161586513,0.062378744936919
1294,0.010959417357347451,0.1346357886856397,0.22705987632859964,0.1044595061605651,0.06847295842577501
1296,0.013149239192524687,0.12179064815343094,0.17667647359078492,0.08458245654827103,0.062020162305360484
7485,0.018817206274455586,0.10113496343461376,0.14088342497516898,0.05844277982247611,0.044056036120830644
4457,0.00927918131094997,0.12235657786925637,0.20411637286992465,0.08350706280362359,0.06603106559391415
1290,0.017021232725354864,0.13858504246856376,0.26338882725376456,0.09742669153428637,0.06914683069000178
7486,0.027482665499163624,0.10430094275250122,0.15715432642497165,0.05609173795991323,0.043174440587308044
1292,0.01597201404571011,0.13400513941642517,0.2427630188901725,0.09764623318695857,0.06736123088335537
7487,0.02899070612630435,0.10899283662294053,0.161305399214169,0.0437335772124615,0.037960388503612996
1293,0.01487854925066235,0.13392185023087683,0.2130522038794857,0.08742794013391413,0.053707363496213516
847,0.018981871811747916,0.13969407177787857,0.285974438284188,0.11702371261381417,0.0807934083442378
3199,0.032327739998070766,0.13443666957147835,0.24930954235655067,0.10358395108208565,0.0745853413005048
846,0.015491769142206215,0.14354183328299294,0.27015383905436935,0.11565256618055576,0.07878585417526629
3161,0.03139824110300499,0.14287722959662894,0.21299926382350562,0.08164022492857871,0.06975644939836119
3200,0.026743681671556618,0.13236094840359092,0.25734799600841746,0.10580615699438885,0.07759001896981028
906,0.020363241747698452,0.07846635191619802,0.08227817294372174,0.05873797067428224,0.04526307503412601
826,0.020709519531053735,0.13258614123825543,0.26784651891801653,0.10601264978523635,0.07939283947568666
3662,0.03012823412811404,0.0868586944586108,0.07621750560031844,0.04489629802353162,0.03546627660650155
3297,0.05179859913311901,0.1304658022255942,0.13046077665300004,0.06449228019824481,0.07048356962844711
3588,0.038667481436312504,0.06182498715378507,0.06277778928331398,0.03730976252466361,0.03526095222515244
3294,0.028694805073549528,0.10776664467596589,0.12875558281307772,0.07581755358904647,0.06350650224364876
7820,0.032179828192554216,0.14630413623034008,0.2067280754832869,0.0948681198238079,0.07821252685741546
3164,0.0214556566069157,0.15651009057633952,0.17013111210419257,0.09398461707354099,0.0899901206365234
7819,0.029720901479931873,0.15626547624897483,0.19146433486589298,0.09525510043792627,0.07942900220694964
7818,0.03423586072242037,0.15519694165682035,0.1762279497116622,0.09580573905584247,0.06932335746933518
7817,0.03270471857618035,0.1494738137041613,0.17382880678467255,0.09355636132636257,0.06924318279808991
3605,0.03480171652217895,0.1335941499064815,0.10708278386947225,0.07413237215229534,0.0609006228644423
3295,0.03830043162027324,0.13081078554897493,0.13704032618156056,0.07573763179900445,0.0716243134591871
3165,0.01414940002811349,0.16516583661187864,0.19112240221865495,0.10037584476708782,0.08972831799855202
7821,0.031130994144105563,0.13773479483817547,0.21477532437160712,0.0953956112453983,0.07651721091818117
1205,0.025919763071312076,0.11316396957257464,0.15731076824854945,0.06351773782520687,0.04894694875762664
7816,0.033983381059507094,0.13620518947587307,0.1599358330904999,0.08390247559611258,0.0658961323244176
3162,0.02012758638552849,0.1537716132538435,0.18142957202369966,0.08446789849331929,0.07796516132789641
7494,0.01889647313480985,0.06625375304866886,0.10256442797510515,0.047002040307736005,0.035715372604760695
7812,0.01493234026545075,0.1091528118918678,0.12441906483693306,0.06395794068237742,0.05020733665335938
3166,0.017382793991413174,0.16701162474093492,0.16765615602736136,0.09957723669310123,0.09289241243416801
1203,0.025096751806218592,0.10115339886726388,0.12991473872597759,0.06853487666859574,0.0441120753790388
